tle_0	tle_1	lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	satellite_decay_hour	rcs
1 00075U 60016  D 90023.65502152  .03695442 +15733-4 +16800-2 0  9998	2 00075 048.5003 110.5790 0012245 332.5609 027.6347 16.20974718995668	3.728047449474013	-25.795274910063675	00075	DELTA 1 DEB             	US   	1960-11-23	1990-01-25	1990-01-31 09:02:00	  0.2325
1 00075U 60016  D 90023.65502152  .03695442 +15733-4 +16800-2 0  9998	2 00075 048.5003 110.5790 0012245 332.5609 027.6347 16.20974718995668	-8.877429090697353	-15.559042863242109	00075	DELTA 1 DEB             	US   	1960-11-23	1990-01-25	1990-01-31 09:06:00	  0.2325
1 00101U 60002  C 83106.81622310  .09665547 +57417-4 +11294-2 0  9990	2 00101 048.4727 027.9990 0000398 270.9061 249.8269 16.35832332249187	47.70067512553505	148.57799293987946	00101	THOR ABLE DEB [YO]      	US   	1960-04-01	1983-04-17	1983-04-19 08:00:00	  0.1132
1 00101U 60002  C 83106.81622310  .09665547 +57417-4 +11294-2 0  9990	2 00101 048.4727 027.9990 0000398 270.9061 249.8269 16.35832332249187	45.62642863687222	160.04103112202017	00101	THOR ABLE DEB [YO]      	US   	1960-04-01	1983-04-17	1983-04-19 08:02:00	  0.1132
1 00101U 60002  C 83106.81622310  .09665547 +57417-4 +11294-2 0  9990	2 00101 048.4727 027.9990 0000398 270.9061 249.8269 16.35832332249187	38.26344373046345	179.61333433966357	00101	THOR ABLE DEB [YO]      	US   	1960-04-01	1983-04-17	1983-04-19 08:06:00	  0.1132
1 00129U 61015  P 81243.38994460  .11582138 +30779-4 +29390-2 0  9990	2 00129 066.5360 148.0205 0024828 248.7788 111.1346 16.27573342071597	16.6943637372708	-105.02125505549368	00129	THOR ABLESTAR DEB       	US   	1961-06-29	1981-08-31	1981-09-02 18:00:00	  0.1076
1 00129U 61015  P 81243.38994460  .11582138 +30779-4 +29390-2 0  9990	2 00129 066.5360 148.0205 0024828 248.7788 111.1346 16.27573342071597	24.33259331440003	-101.68493304218507	00129	THOR ABLESTAR DEB       	US   	1961-06-29	1981-08-31	1981-09-02 18:02:00	  0.1076
1 00129U 61015  P 81243.38994460  .11582138 +30779-4 +29390-2 0  9990	2 00129 066.5360 148.0205 0024828 248.7788 111.1346 16.27573342071597	39.23046532824844	-93.25331722880362	00129	THOR ABLESTAR DEB       	US   	1961-06-29	1981-08-31	1981-09-02 18:06:00	  0.1076
1 00135U 61015V   02106.53556927  .05596954  45256-1  17392-1 0  9992	2 00135 066.6805 337.0517 0016340 225.2666 134.6771 15.95379129107559	-22.201261812201523	164.3655107535004	00135	THOR ABLESTAR DEB       	US   	1961-06-29	2002-04-17	2002-04-18 10:00:00	  0.1500
1 00135U 61015V   02106.53556927  .05596954  45256-1  17392-1 0  9992	2 00135 066.6805 337.0517 0016340 225.2666 134.6771 15.95379129107559	-29.775697422482835	168.00851509073175	00135	THOR ABLESTAR DEB       	US   	1961-06-29	2002-04-17	2002-04-18 10:02:00	  0.1500
1 00135U 61015V   02106.53556927  .05596954  45256-1  17392-1 0  9992	2 00135 066.6805 337.0517 0016340 225.2666 134.6771 15.95379129107559	-44.38367230229381	177.68164755935723	00135	THOR ABLESTAR DEB       	US   	1961-06-29	2002-04-17	2002-04-18 10:06:00	  0.1500
1 00137U 61015  X 80348.12845084  .07037633 +00000-0 +41851-1 0  9998	2 00137 066.5452 011.0803 0028724 046.3621 313.9926 15.60881807001670	6.404439573383761	179.88244379296208	00137	THOR ABLESTAR DEB       	US   	1961-06-29	1980-12-15	1980-12-18 06:00:00	  0.0719
1 00137U 61015  X 80348.12845084  .07037633 +00000-0 +41851-1 0  9998	2 00137 066.5452 011.0803 0028724 046.3621 313.9926 15.60881807001670	14.131262680463582	-177.14116102995578	00137	THOR ABLESTAR DEB       	US   	1961-06-29	1980-12-15	1980-12-18 06:02:00	  0.0719
1 00137U 61015  X 80348.12845084  .07037633 +00000-0 +41851-1 0  9998	2 00137 066.5452 011.0803 0028724 046.3621 313.9926 15.60881807001670	29.393445885583073	-170.2709606117851	00137	THOR ABLESTAR DEB       	US   	1961-06-29	1980-12-15	1980-12-18 06:06:00	  0.0719
1 00153U 61015 AP 81109.85475893  .11253241 +00000-0 +47770-1 0  9995	2 00153 067.0866 035.8296 0019849 221.7533 138.3946 15.63487075093070	13.991359915694211	29.880100279041066	00153	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-20	1981-04-23 21:00:00	  0.0675
1 00153U 61015 AP 81109.85475893  .11253241 +00000-0 +47770-1 0  9995	2 00153 067.0866 035.8296 0019849 221.7533 138.3946 15.63487075093070	6.2401961488465805	32.773409392593486	00153	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-20	1981-04-23 21:02:00	  0.0675
1 00153U 61015 AP 81109.85475893  .11253241 +00000-0 +47770-1 0  9995	2 00153 067.0866 035.8296 0019849 221.7533 138.3946 15.63487075093070	-9.299876290862642	38.38486741843335	00153	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-20	1981-04-23 21:06:00	  0.0675
1 00156U 61015AS  98268.24939133  .08387044  46110+0  29248-1 0  9993	2 00156 066.9586 167.2062 0020807 204.3324 155.8200 16.02457719902322	-23.70140870300998	5.9829639676279065	00156	THOR ABLESTAR DEB       	US   	1961-06-29	1998-09-25	1998-09-25 23:00:00	  0.0803
1 00156U 61015AS  98268.24939133  .08387044  46110+0  29248-1 0  9993	2 00156 066.9586 167.2062 0020807 204.3324 155.8200 16.02457719902322	-31.319070873001014	9.717728481263803	00156	THOR ABLESTAR DEB       	US   	1961-06-29	1998-09-25	1998-09-25 23:02:00	  0.0803
1 00156U 61015AS  98268.24939133  .08387044  46110+0  29248-1 0  9993	2 00156 066.9586 167.2062 0020807 204.3324 155.8200 16.02457719902322	-45.96689649152443	19.81634246159337	00156	THOR ABLESTAR DEB       	US   	1961-06-29	1998-09-25	1998-09-25 23:06:00	  0.0803
1 00157U 61015 AT 80366.73704285  .01604760 +00000-0 +58916-2 0  9990	2 00157 066.7057 153.5182 0016804 216.0306 143.9849 15.84119847036643	12.36873492646273	-120.77927328208932	00157	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-08	1981-01-11 20:00:00	  0.3500
1 00157U 61015 AT 80366.73704285  .01604760 +00000-0 +58916-2 0  9990	2 00157 066.7057 153.5182 0016804 216.0306 143.9849 15.84119847036643	4.629596561422553	-117.8630010725473	00157	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-08	1981-01-11 20:02:00	  0.3500
1 00157U 61015 AT 80366.73704285  .01604760 +00000-0 +58916-2 0  9990	2 00157 066.7057 153.5182 0016804 216.0306 143.9849 15.84119847036643	-10.868386545073758	-112.13018424553466	00157	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-08	1981-01-11 20:06:00	  0.3500
1 00161U 61015 AW 81239.52389810  .20250428 +31312-4 +12929-1 0  9991	2 00161 066.6625 072.7693 0032930 014.4292 337.6869 16.34977988059013	1 00165U 61017B   14049.78627807  .51550117  11846-4  32605-2 0  9997	2 00165 047.8209 176.0638 0008818 302.4463 186.3275 16.40853519815853	29.987737230171298	97.77467023292029	00165	DELTA 1 R/B             	US   	1961-07-12	2014-02-19	2014-02-19 05:00:00	  0.4062
1 00165U 61017B   14049.78627807  .51550117  11846-4  32605-2 0  9997	2 00165 047.8209 176.0638 0008818 302.4463 186.3275 16.40853519815853	24.436796387925035	104.48363037535448	00165	DELTA 1 R/B             	US   	1961-07-12	2014-02-19	2014-02-19 05:02:00	  0.4062
1 00165U 61017B   14049.78627807  .51550117  11846-4  32605-2 0  9997	2 00165 047.8209 176.0638 0008818 302.4463 186.3275 16.40853519815853	12.502409412482697	116.19655785846926	00165	DELTA 1 R/B             	US   	1961-07-12	2014-02-19	2014-02-19 05:06:00	  0.4062
1 00166U 61017  C 92061.43457846  .02354195 +87040-2 +28131-2 0  9994	2 00166 047.9289 070.8616 0006173 014.9088 345.6348 16.10528449649900	12.601808301700245	-36.71281661904672	00166	DELTA 1 DEB [YO]        	US   	1961-07-12	1992-03-02	1992-03-05 06:00:00	  0.1500
1 00166U 61017  C 92061.43457846  .02354195 +87040-2 +28131-2 0  9994	2 00166 047.9289 070.8616 0006173 014.9088 345.6348 16.10528449649900	6.408179528841166	-31.39433614255997	00166	DELTA 1 DEB [YO]        	US   	1961-07-12	1992-03-02	1992-03-05 06:02:00	  0.1500
1 00166U 61017  C 92061.43457846  .02354195 +87040-2 +28131-2 0  9994	2 00166 047.9289 070.8616 0006173 014.9088 345.6348 16.10528449649900	-6.104616893821827	-21.046179493356696	00166	DELTA 1 DEB [YO]        	US   	1961-07-12	1992-03-02	1992-03-05 06:06:00	  0.1500
1 00175U 61015AZ  99071.77920265  .09966680  28445+0  26124-1 0  9992	2 00175 066.5216 212.3883 0019997 331.8582 028.1554 16.01824479917333	34.305530106454064	-153.92895438096423	00175	THOR ABLESTAR DEB       	US   	1961-06-29	1999-03-12	1999-03-13 14:00:00	  0.0544
1 00175U 61015AZ  99071.77920265  .09966680  28445+0  26124-1 0  9992	2 00175 066.5216 212.3883 0019997 331.8582 028.1554 16.01824479917333	41.5930858187638	-148.9916155356371	00175	THOR ABLESTAR DEB       	US   	1961-06-29	1999-03-12	1999-03-13 14:02:00	  0.0544
1 00175U 61015AZ  99071.77920265  .09966680  28445+0  26124-1 0  9992	2 00175 066.5216 212.3883 0019997 331.8582 028.1554 16.01824479917333	55.001781933158085	-134.32138006644686	00175	THOR ABLESTAR DEB       	US   	1961-06-29	1999-03-12	1999-03-13 14:06:00	  0.0544
1 00176U 61015 BA 82042.63725928  .33822185 +00000-0 +40826-1 0  9998	2 00176 066.7337 133.1652 0026857 002.2831 357.8503 15.78626601054094	22.060657245494934	82.65770624106537	00176	THOR ABLESTAR DEB       	US   	1961-06-29	1982-02-12	1982-02-13 18:00:00	  0.0115
1 00176U 61015 BA 82042.63725928  .33822185 +00000-0 +40826-1 0  9998	2 00176 066.7337 133.1652 0026857 002.2831 357.8503 15.78626601054094	29.636026884145245	86.27914084089782	00176	THOR ABLESTAR DEB       	US   	1961-06-29	1982-02-12	1982-02-13 18:02:00	  0.0115
1 00176U 61015 BA 82042.63725928  .33822185 +00000-0 +40826-1 0  9998	2 00176 066.7337 133.1652 0026857 002.2831 357.8503 15.78626601054094	44.25542184024848	95.884927644307	00176	THOR ABLESTAR DEB       	US   	1961-06-29	1982-02-12	1982-02-13 18:06:00	  0.0115
1 00179U 61015BD  00063.60597688 +.09719593 +17753-0 +39641-1 0  9998	2 00179 066.8455 229.5006 0016860 326.1818 033.8226 15.92061270965060	-11.418857957268118	23.310013250358864	00179	THOR ABLESTAR DEB       	US   	1961-06-29	2000-03-03	2000-03-04 15:00:00	  0.1259
1 00179U 61015BD  00063.60597688 +.09719593 +17753-0 +39641-1 0  9998	2 00179 066.8455 229.5006 0016860 326.1818 033.8226 15.92061270965060	-19.10735175027312	26.371315989189625	00179	THOR ABLESTAR DEB       	US   	1961-06-29	2000-03-03	2000-03-04 15:02:00	  0.1259
1 00179U 61015BD  00063.60597688 +.09719593 +17753-0 +39641-1 0  9998	2 00179 066.8455 229.5006 0016860 326.1818 033.8226 15.92061270965060	-34.214377816885666	33.75171446288734	00179	THOR ABLESTAR DEB       	US   	1961-06-29	2000-03-03	2000-03-04 15:06:00	  0.1259
1 00211U 61015BF  02289.93597555  .12731494  63839-5  44358-2 0  9997	2 00211 066.5055 094.2273 0012921 260.4849 099.4747 16.24698619154673	-8.591872541877459	-50.84926597441128	00211	THOR ABLESTAR DEB       	US   	1961-06-29	2002-10-17	2002-10-19 07:00:00	  0.0907
1 00211U 61015BF  02289.93597555  .12731494  63839-5  44358-2 0  9997	2 00211 066.5055 094.2273 0012921 260.4849 099.4747 16.24698619154673	-0.8743019398846259	-47.967530616407444	00211	THOR ABLESTAR DEB       	US   	1961-06-29	2002-10-17	2002-10-19 07:02:00	  0.0907
1 00211U 61015BF  02289.93597555  .12731494  63839-5  44358-2 0  9997	2 00211 066.5055 094.2273 0012921 260.4849 099.4747 16.24698619154673	14.550772045512119	-42.11680081865828	00211	THOR ABLESTAR DEB       	US   	1961-06-29	2002-10-17	2002-10-19 07:06:00	  0.0907
1 00212U 61015 BG 88223.38923421 -.15822117 +2776000 +99297-2 0  9990	2 00212 068.1769 199.2091 0021307 193.8042 166.4691 16.08547387423006	-27.249113118299448	171.4113153352321	00212	THOR ABLESTAR DEB       	US   	1961-06-29	1988-08-11	1988-08-11 17:00:00	  0.3000
1 00212U 61015 BG 88223.38923421 -.15822117 +2776000 +99297-2 0  9990	2 00212 068.1769 199.2091 0021307 193.8042 166.4691 16.08547387423006	-34.892840997710536	175.22439138279677	00212	THOR ABLESTAR DEB       	US   	1961-06-29	1988-08-11	1988-08-11 17:02:00	  0.3000
1 00212U 61015 BG 88223.38923421 -.15822117 +2776000 +99297-2 0  9990	2 00212 068.1769 199.2091 0021307 193.8042 166.4691 16.08547387423006	-49.510958708438984	-174.02177265487595	00212	THOR ABLESTAR DEB       	US   	1961-06-29	1988-08-11	1988-08-11 17:06:00	  0.3000
1 00216U 61015 BH 89315.98960058 -.03805961 +88931-1 +13874-1 0  9990	2 00216 066.8408 097.4462 0009184 294.4012 060.5539 15.97484750491573	17.378354248681507	14.80989405469677	00216	THOR ABLESTAR DEB       	US   	1961-06-29	1989-11-13	1989-11-14 02:00:00	  0.1500
1 00216U 61015 BH 89315.98960058 -.03805961 +88931-1 +13874-1 0  9990	2 00216 066.8408 097.4462 0009184 294.4012 060.5539 15.97484750491573	25.036548468754688	18.138556010851218	00216	THOR ABLESTAR DEB       	US   	1961-06-29	1989-11-13	1989-11-14 02:02:00	  0.1500
1 00216U 61015 BH 89315.98960058 -.03805961 +88931-1 +13874-1 0  9990	2 00216 066.8408 097.4462 0009184 294.4012 060.5539 15.97484750491573	39.954888851998334	26.608589930766698	00216	THOR ABLESTAR DEB       	US   	1961-06-29	1989-11-13	1989-11-14 02:06:00	  0.1500
1 00229U 62002D   02221.97718360  .26773775  11905-4  16052-2 0  9991	2 00229 048.2179 193.9883 0002708 246.8986 113.3149 16.41449899157074	47.945503256334156	27.0572052931896	00229	DELTA 1 R/B             	US   	1962-02-08	2002-08-10	2002-08-10 20:00:00	  0.5271
1 00229U 62002D   02221.97718360  .26773775  11905-4  16052-2 0  9991	2 00229 048.2179 193.9883 0002708 246.8986 113.3149 16.41449899157074	46.44127703504391	38.85106539532716	00229	DELTA 1 R/B             	US   	1962-02-08	2002-08-10	2002-08-10 20:02:00	  0.5271
1 00229U 62002D   02221.97718360  .26773775  11905-4  16052-2 0  9991	2 00229 048.2179 193.9883 0002708 246.8986 113.3149 16.41449899157074	39.95447221045897	59.434550798834266	00229	DELTA 1 R/B             	US   	1962-02-08	2002-08-10	2002-08-10 20:06:00	  0.5271
1 00250U 61015 CC 81254.95531356  .14498853 +00000-0 +17020-1 0  9990	2 00250 066.9182 027.2689 0017464 288.1917 073.3915 15.90566104998082	-22.269850571846792	-179.97493821470238	00250	THOR ABLESTAR DEB       	US   	1961-06-29	1981-09-13	1981-09-14 13:00:00	  0.0354
1 00250U 61015 CC 81254.95531356  .14498853 +00000-0 +17020-1 0  9990	2 00250 066.9182 027.2689 0017464 288.1917 073.3915 15.90566104998082	-14.599247605598991	-176.80040289226386	00250	THOR ABLESTAR DEB       	US   	1961-06-29	1981-09-13	1981-09-14 13:02:00	  0.0354
1 00250U 61015 CC 81254.95531356  .14498853 +00000-0 +17020-1 0  9990	2 00250 066.9182 027.2689 0017464 288.1917 073.3915 15.90566104998082	0.8758609839235342	-171.06102225345882	00250	THOR ABLESTAR DEB       	US   	1961-06-29	1981-09-13	1981-09-14 13:06:00	  0.0354
1 00255U 62006  A 81281.45891398  .13376733 -72757-5 +28507-3 0  9995	2 00255 032.8099 205.8817 0000050 093.5650 268.1215 16.47262862082941	-27.67642682824837	-131.76423920346414	00255	OSO 1                   	US   	1962-03-07	1981-10-08	1981-10-09 17:00:00	  1.7300
1 00255U 62006  A 81281.45891398  .13376733 -72757-5 +28507-3 0  9995	2 00255 032.8099 205.8817 0000050 093.5650 268.1215 16.47262862082941	-24.736996862325437	-123.43079369902328	00255	OSO 1                   	US   	1962-03-07	1981-10-08	1981-10-09 17:02:00	  1.7300
1 00255U 62006  A 81281.45891398  .13376733 -72757-5 +28507-3 0  9995	2 00255 032.8099 205.8817 0000050 093.5650 268.1215 16.47262862082941	-17.476683359520305	-108.05437814135627	00255	OSO 1                   	US   	1962-03-07	1981-10-08	1981-10-09 17:06:00	  1.7300
1 00275U 61015CP  01335.54013419  .24574175  62050-5  13696-1 0  9995	2 00275 066.7085 150.4391 0010188 287.8715 072.1488 16.18935422101279	14.974699689180008	125.40706795423145	00275	THOR ABLESTAR DEB       	US   	1961-06-29	2001-12-01	2001-12-02 21:00:00	  0.0871
1 00275U 61015CP  01335.54013419  .24574175  62050-5  13696-1 0  9995	2 00275 066.7085 150.4391 0010188 287.8715 072.1488 16.18935422101279	22.63050163549639	128.63001565750704	00275	THOR ABLESTAR DEB       	US   	1961-06-29	2001-12-01	2001-12-02 21:02:00	  0.0871
1 00275U 61015CP  01335.54013419  .24574175  62050-5  13696-1 0  9995	2 00275 066.7085 150.4391 0010188 287.8715 072.1488 16.18935422101279	37.598719475154056	136.6461305731091	00275	THOR ABLESTAR DEB       	US   	1961-06-29	2001-12-01	2001-12-02 21:06:00	  0.0871
1 00301U 61015 CS 81097.26935744  .21157020 +00000-0 +47653-1 0  9996	2 00301 066.7834 157.5317 0025022 349.8655 010.2270 15.70515210020966	-20.01331487197278	-104.22191801692709	00301	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-08	1981-04-10 03:00:00	  0.0329
1 00301U 61015 CS 81097.26935744  .21157020 +00000-0 +47653-1 0  9996	2 00301 066.7834 157.5317 0025022 349.8655 010.2270 15.70515210020966	-12.3037704359458	-101.10472213257083	00301	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-08	1981-04-10 03:02:00	  0.0329
1 00301U 61015 CS 81097.26935744  .21157020 +00000-0 +47653-1 0  9996	2 00301 066.7834 157.5317 0025022 349.8655 010.2270 15.70515210020966	3.2275281988877165	-95.35732968186937	00301	THOR ABLESTAR DEB       	US   	1961-06-29	1981-04-08	1981-04-10 03:06:00	  0.0329
1 00311U 62025  B 90332.14617353  .38938943 +54066-4 +24957-2 0  9998	2 00311 058.0181 178.4669 0006939 279.6823 080.4721 16.41107538513743	42.70262955886486	-1.8842060799607478	00311	DELTA 1 R/B             	US   	1962-06-19	1990-11-28	1990-11-28 17:00:00	  0.6210
1 00311U 62025  B 90332.14617353  .38938943 +54066-4 +24957-2 0  9998	2 00311 058.0181 178.4669 0006939 279.6823 080.4721 16.41107538513743	36.58606538352421	5.1899585144219165	00311	DELTA 1 R/B             	US   	1962-06-19	1990-11-28	1990-11-28 17:02:00	  0.6210
1 00311U 62025  B 90332.14617353  .38938943 +54066-4 +24957-2 0  9998	2 00311 058.0181 178.4669 0006939 279.6823 080.4721 16.41107538513743	23.267153813317034	16.222921882641714	00311	DELTA 1 R/B             	US   	1962-06-19	1990-11-28	1990-11-28 17:06:00	  0.6210
1 00313U 62025  D 92018.75830840  .05928336 +53400-4 +97343-3 0  9998	2 00313 057.9352 104.7176 0007598 016.7291 343.8852 16.32756775591064	13.515317928659124	87.67092848807133	00313	DELTA 1 DEB [YO]        	US   	1962-06-19	1992-01-19	1992-01-23 03:00:00	  0.1537
1 00313U 62025  D 92018.75830840  .05928336 +53400-4 +97343-3 0  9998	2 00313 057.9352 104.7176 0007598 016.7291 343.8852 16.32756775591064	6.410389521924488	91.79037267085693	00313	DELTA 1 DEB [YO]        	US   	1962-06-19	1992-01-19	1992-01-23 03:02:00	  0.1537
1 00313U 62025  D 92018.75830840  .05928336 +53400-4 +97343-3 0  9998	2 00313 057.9352 104.7176 0007598 016.7291 343.8852 16.32756775591064	-7.871807532591681	99.78523203776192	00313	DELTA 1 DEB [YO]        	US   	1962-06-19	1992-01-19	1992-01-23 03:06:00	  0.1537
1 00317U 61015 CT 80366.69668160  .01300371 +00000-0 +15938-1 0  9991	2 00317 066.3793 235.3116 0017066 225.0057 135.7388 15.55656729020478	32.94800610325194	-90.31852837642171	00317	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-11	1981-01-17 21:00:00	  0.0451
1 00317U 61015 CT 80366.69668160  .01300371 +00000-0 +15938-1 0  9991	2 00317 066.3793 235.3116 0017066 225.0057 135.7388 15.55656729020478	25.46567730147554	-86.3764710365705	00317	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-11	1981-01-17 21:02:00	  0.0451
1 00317U 61015 CT 80366.69668160  .01300371 +00000-0 +15938-1 0  9991	2 00317 066.3793 235.3116 0017066 225.0057 135.7388 15.55656729020478	10.191255251137033	-79.87066804080918	00317	THOR ABLESTAR DEB       	US   	1961-06-29	1981-01-11	1981-01-17 21:06:00	  0.0451
1 00319U 61015 CV 81204.36310725  .18930370 +30400-4 +54881-2 0  9998	2 00319 066.7605 209.9153 0010609 226.8753 134.7486 16.26915889053751	21.151183406561884	86.90189016866292	00319	THOR ABLESTAR DEB       	US   	1961-06-29	1981-07-23	1981-07-24 23:00:00	  0.1293
1 00319U 61015 CV 81204.36310725  .18930370 +30400-4 +54881-2 0  9998	2 00319 066.7605 209.9153 0010609 226.8753 134.7486 16.26915889053751	13.463230906048608	90.06103707490139	00319	THOR ABLESTAR DEB       	US   	1961-06-29	1981-07-23	1981-07-24 23:02:00	  0.1293
1 00319U 61015 CV 81204.36310725  .18930370 +30400-4 +54881-2 0  9998	2 00319 066.7605 209.9153 0010609 226.8753 134.7486 16.26915889053751	-2.02817195351263	95.82501322490765	00319	THOR ABLESTAR DEB       	US   	1961-06-29	1981-07-23	1981-07-24 23:06:00	  0.1293
1 00331U 61015 DH 89080.38583255  .05855171 +00000-0 +50876-1 0  9993	2 00331 066.9319 181.9629 0030336 337.4707 023.6193 15.52652700421470	-38.05578548912755	153.0024118992953	00331	THOR ABLESTAR DEB       	US   	1961-06-29	1989-03-24	1989-03-27 11:00:00	  0.0312
1 00331U 61015 DH 89080.38583255  .05855171 +00000-0 +50876-1 0  9993	2 00331 066.9319 181.9629 0030336 337.4707 023.6193 15.52652700421470	-30.642475748914134	157.3629549295932	00331	THOR ABLESTAR DEB       	US   	1961-06-29	1989-03-24	1989-03-27 11:02:00	  0.0312
1 00331U 61015 DH 89080.38583255  .05855171 +00000-0 +50876-1 0  9993	2 00331 066.9319 181.9629 0030336 337.4707 023.6193 15.52652700421470	-15.401086200949102	164.23342855533068	00331	THOR ABLESTAR DEB       	US   	1961-06-29	1989-03-24	1989-03-27 11:06:00	  0.0312
1 00370U 62039  B 80060.41289014  .02567630 +11816-1 +39510-2 0  9990	2 00370 098.5288 215.8465 0017484 298.0337 061.9154 16.07839522947660	-9.607175039357978	-77.8645595193064	00370	SCOUT X-2M DEB          	US   	1962-08-23	1980-03-02	1980-03-03 21:00:00	  0.0157
1 00370U 62039  B 80060.41289014  .02567630 +11816-1 +39510-2 0  9990	2 00370 098.5288 215.8465 0017484 298.0337 061.9154 16.07839522947660	-17.946472308370243	-79.69464723570877	00370	SCOUT X-2M DEB          	US   	1962-08-23	1980-03-02	1980-03-03 21:02:00	  0.0157
1 00370U 62039  B 80060.41289014  .02567630 +11816-1 +39510-2 0  9990	2 00370 098.5288 215.8465 0017484 298.0337 061.9154 16.07839522947660	-34.59031484389775	-83.84812625112855	00370	SCOUT X-2M DEB          	US   	1962-08-23	1980-03-02	1980-03-03 21:06:00	  0.0157
1 00378U 62039  C 92224.28133164  .04231154 +54000-5 +18350-2 0  9998	2 00378 098.3792 147.1225 0014377 110.6963 251.4390 16.22340207585917	54.57536639308502	156.77406967973303	00378	SCOUT X-2M DEB          	US   	1962-08-23	1992-08-12	1992-08-18 15:00:00	  0.0542
1 00378U 62039  C 92224.28133164  .04231154 +54000-5 +18350-2 0  9998	2 00378 098.3792 147.1225 0014377 110.6963 251.4390 16.22340207585917	46.35448582126055	153.20474942326777	00378	SCOUT X-2M DEB          	US   	1962-08-23	1992-08-12	1992-08-18 15:02:00	  0.0542
1 00378U 62039  C 92224.28133164  .04231154 +54000-5 +18350-2 0  9998	2 00378 098.3792 147.1225 0014377 110.6963 251.4390 16.22340207585917	29.769741497526585	148.15199404134577	00378	SCOUT X-2M DEB          	US   	1962-08-23	1992-08-12	1992-08-18 15:06:00	  0.0542
1 00388U 62039D   99122.81552244  .58892672  38115-5  70077-3 0  9997	2 00388 098.5159 338.2524 0006209 236.0229 124.1405 16.49948579974443	-48.398180873765924	67.84308740301024	00388	SCOUT X-2M R/B          	US   	1962-08-23	1999-05-02	1999-05-03 04:00:00	  0.7934
1 00388U 62039D   99122.81552244  .58892672  38115-5  70077-3 0  9997	2 00388 098.5159 338.2524 0006209 236.0229 124.1405 16.49948579974443	-40.13385346863101	64.88532862444958	00388	SCOUT X-2M R/B          	US   	1962-08-23	1999-05-02	1999-05-03 04:02:00	  0.7934
1 00388U 62039D   99122.81552244  .58892672  38115-5  70077-3 0  9997	2 00388 098.5159 338.2524 0006209 236.0229 124.1405 16.49948579974443	-23.51476353865563	60.36700139413524	00388	SCOUT X-2M R/B          	US   	1962-08-23	1999-05-02	1999-05-03 04:06:00	  0.7934
1 00398U 62047  B 83010.12636880  .15965597 +53050-4 +24273-2 0  9999	2 00398 058.2421 145.5088 0007825 323.5562 036.5054 16.33506004092667	41.41141986231438	-126.7927630726653	00398	DELTA 1 R/B             	US   	1962-09-18	1983-01-10	1983-01-11 20:00:00	  1.1709
1 00398U 62047  B 83010.12636880  .15965597 +53050-4 +24273-2 0  9999	2 00398 058.2421 145.5088 0007825 323.5562 036.5054 16.33506004092667	35.143584072330874	-120.03705028536237	00398	DELTA 1 R/B             	US   	1962-09-18	1983-01-10	1983-01-11 20:02:00	  1.1709
1 00398U 62047  B 83010.12636880  .15965597 +53050-4 +24273-2 0  9999	2 00398 058.2421 145.5088 0007825 323.5562 036.5054 16.33506004092667	21.62296847819676	-109.41401608810652	00398	DELTA 1 R/B             	US   	1962-09-18	1983-01-10	1983-01-11 20:06:00	  1.1709
1 00400U 62047  D 89094.84579190  .13175818 +53300-4 +14250-2 0  9999	2 00400 058.1546 300.9235 0008659 235.8675 131.0387 16.36652401444358	-9.388918051977512	-164.15046907767172	00400	DELTA 1 DEB [YO]        	US   	1962-09-18	1989-04-05	1989-04-06 17:00:00	  0.3110
1 00400U 62047  D 89094.84579190  .13175818 +53300-4 +14250-2 0  9999	2 00400 058.1546 300.9235 0008659 235.8675 131.0387 16.36652401444358	-2.239596190402144	-160.15239052624807	00400	DELTA 1 DEB [YO]        	US   	1962-09-18	1989-04-05	1989-04-06 17:02:00	  0.3110
1 00400U 62047  D 89094.84579190  .13175818 +53300-4 +14250-2 0  9999	2 00400 058.1546 300.9235 0008659 235.8675 131.0387 16.36652401444358	12.067421985001264	-152.13943115804253	00400	DELTA 1 DEB [YO]        	US   	1962-09-18	1989-04-05	1989-04-06 17:06:00	  0.3110
1 00401U 61015 EA 89024.41582109  .20373346 +00000-0 +34562-1 0  9990	2 00401 066.9965 028.9924 0013592 069.7845 282.0666 15.77868763422502	-4.548113685284771	-138.1451521902518	00401	THOR ABLESTAR DEB       	US   	1961-06-29	1989-01-25	1989-01-27 02:00:00	  0.1526
1 00401U 61015 EA 89024.41582109  .20373346 +00000-0 +34562-1 0  9990	2 00401 066.9965 028.9924 0013592 069.7845 282.0666 15.77868763422502	3.206934751653305	-135.35023878188258	00401	THOR ABLESTAR DEB       	US   	1961-06-29	1989-01-25	1989-01-27 02:02:00	  0.1526
